2,2,0.98,0,,2,8751055.95223029,8767707.02563379,8781654.31528759,8792327.98295371,8799335.37111309,8606717.67117488,8410424.7390315,8210699.15951431,8007824.6525821,7802050.47386945,7593592.9100709,7382610.0025572,7169298.49887887,6953868.46392833,6736512.74984776,6498269.98563623,6258880.05448482,6018688.54411097,5778040.45328744,5537325.25888664,5296902.45258547,5057315.417951,4818859.51509128,4581828.21560735,4346497.84771556
2,2,,,,2,178592.978616945,178932.796441507,179217.43500587,179435.26495824,179578.272879858,175647.299411733,171641.321204724,167565.28896968,163424.992909839,159225.519874887,154971.283878998,150665.51025627,146312.214262834,141915.682937313,137479.852037709,132617.754808903,127732.246009895,122830.378451244,117919.192924233,113006.637936462,108100.050052764,103210.518733694,98344.0717365565,93506.6982777007,88704.0377084808
2,1,,,,2,8751055.95223029,8767707.02563379,8781654.31528759,8792327.98295371,8799335.37111309,8606717.67117488,8410424.7390315,8210699.15951431,8007824.6525821,7802050.47386945,7593592.9100709,7382610.0025572,7169298.49887887,6953868.46392833,6736512.74984776,6498269.98563623,6258880.05448482,6018688.54411097,5778040.45328744,5537325.25888664,5296902.45258547,5057315.417951,4818859.51509128,4581828.21560735,4346497.84771556
2,3,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,0.400388982924179,0,,1,0.400388982924179,0.408021107025964,0.415799386266694,0.423721022251307,0.431798568826949,0.440028796267062,0.448418478499775,0.45696412916685,0.465672224776786,0.474550376055087,0.483594767306734,0.49281222711685,0.502204790039037,0.511774120275493,0.521531095732113,0.531471767484962,0.541604454984777,0.551925160212204,0.56244224515922,0.573168002134679,0.584091297610898,0.595224521856859,0.606565951317289,0.618128279834921,0.629909713978759
2,0,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
2,4,0.7,0,,1,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
2,0,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
2,4,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,0.05,0,,1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
2,3,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0.525829383886256,0,,1,0.525829383886256,0.525829383886256,0.525829383886256,0.525829383886256,0.525829383886256,0.525829383886256,0.525829383886256,0.525829383886256,0.525829383886256,0.525829383886256,0.525829383886256,0.525829383886256,0.525829383886256,0.525829383886256,0.525829383886256,0.525829383886256,0.525829383886256,0.525829383886256,0.525829383886256,0.525829383886256,0.525829383886256,0.525829383886256,0.525829383886256,0.525829383886256,0.525829383886256
2,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,0.2,0,,1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
2,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,0,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
