1,1816440000,1828001000,1838883000,1849087000,1858603000,1867418000,1875492000,1882756000,1889122000,1894530000,1898956000,1902404000,1904886000,1906426000,1907044000,1906748000,1905535000,1903418000,1900419000,1896571000,1891918000,1886453000,1880162000,1873117000,1865344000
1,1.06573414550257E-02,1.09503694984021E-02,0.011239904335872,1.15258313103022E-02,1.18080785892424E-02,1.20865179820452E-02,1.23611810821838E-02,1.26323604606127E-02,1.29004983843343E-02,0.013165941042538,0.013428844760318,0.013689175812396,1.39468956398214E-02,1.42018926897805E-02,1.44540951597791E-02,0.014703565443692,1.49504178305223E-02,1.51947052194254E-02,1.54365003475426E-02,1.56759179279657E-02,1.59130975907798E-02,0.01614805310286,0.016380807658833,1.66116318299796E-02,1.68406425144894E-02
1,0.331383099077324,0.330643182953564,0.329904918923322,0.329168303297786,0.328433332396376,0.327700002546733,0.326968310084698,0.326238251354293,0.3255098227077,0.324783020505251,0.324057841115401,0.323334280914716,0.322612336287849,0.321892003627529,0.321173279334538,0.320456159817694,0.319740641493834,0.319026720787795,0.318314394132396,0.317603657968424,0.316894508744609,0.316186942917613,0.315480956952008,0.314776547320261,0.314073710502715
1,0.445073063811679,0.44555375720024,0.446034969753299,0.446516702031571,0.446998954596376,0.44748172800964,0.447965022833896,0.448448839632285,0.448933178968557,0.449418041407069,0.449903427512789,0.450389337851295,0.450875772988774,0.451362733492026,0.451850219928465,0.452338232866115,0.452826772873614,0.453315840520214,0.453805436375784,0.454295561010806,0.454786214996379,0.45527739890422,0.45576911330666,0.456261358776652,0.456754135887766
1,0.223543837110996,0.223803059846195,0.224060111323378,0.224314994670643,0.224567713007249,0.224818269443627,0.225066667081406,0.225312909013422,0.225556998323742,0.225798938087679,0.226038731371809,0.22627638123399,0.226511890723377,0.226745262880444,0.226976500736996,0.227205607316191,0.227432585632552,0.227657438691991,0.227880169491819,0.22810078102077,0.228319276259012,0.228535658178168,0.228749929741332,0.228962093903087,0.229172153609518
1,0,0,0,0,0,3.36852070223156E-04,2.53792742756824E-02,2.51302300974137E-02,2.48875021034696E-02,3.76485298515873E-02,3.74164394746218E-02,3.71889751533777E-02,3.69656687126561E-02,3.67460925370936E-02,3.65298863320049E-02,3.63167579554879E-02,3.61064838941783E-02,3.58988915710971E-02,3.56938534771167E-02,3.54912645319577E-02,3.52909909721707E-02,0.035092939499102,3.48971076647098E-02,3.47035315799354E-02,3.45122263757619E-02
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,9.17702822989215E-02,9.19903152185103E-02,9.22014965205085E-02,9.24044020707607E-02,0.105001216625682,0.10518931800635,0.105370935504316,0.105546665111069,0.105717082339769,0.105882672530867,0.106043808856219,0.106200776918027,0.106353835018922,0.106503195966836,0.106649057026565,0.106791624422523,0.106931088049079,0.107067592833228,0.107201260298985,0.107332204046706
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,1.21763187608511E-02,1.21763187608511E-02,1.21763187608511E-02,1.21763187608511E-02,1.21763187608511E-02,1.21763187608511E-02,1.21763187608511E-02,1.21763187608511E-02,1.21763187608511E-02,1.21763187608511E-02,1.21763187608511E-02,1.21763187608511E-02,1.21763187608511E-02,1.21763187608511E-02,1.21763187608511E-02,1.21763187608511E-02
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0.162350916811348,0.162350916811348,0.162350916811348,0.162350916811348,0.162350916811348,0.162350916811348,0.162350916811348,0.162350916811348,0.162350916811348,0.162350916811348,0.162350916811348,0.162350916811348,0.162350916811348,0.162350916811348,0.162350916811348,0.162350916811348
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
